candidate_identity_key,artist_display_name,title,year,membership_count,archetype_ids,import_classes,resolution_status,selected_source,confidence,match_score,track_count,catalog_artist_name,catalog_collection_name,catalog_release_date,apple_collection_id,musicbrainz_release_group_id,musicbrainz_release_id,catalog_url,warnings
album|john coltrane|a love supreme,John Coltrane,A Love Supreme,1965,1,101,core_graph_album,resolved,musicbrainz_ws2,high,109,4,John Coltrane,A Love Supreme,1965,1440713018,77cf47ba-58cd-3f3d-a5f9-79bf89860421,2d2b2557-5000-37ae-b18f-1fec5d66b67f,https://musicbrainz.org/release/2d2b2557-5000-37ae-b18f-1fec5d66b67f,
album|john coltrane|blue train,John Coltrane,Blue Train,1958,1,101,core_graph_album,resolved,musicbrainz_ws2,high,109,5,John Coltrane,Blue Train,1958,1468202477,12349ce8-2087-3d16-93da-70cd65621774,4ca248f9-8f10-462b-a3bd-6ff48f25f151,https://musicbrainz.org/release/4ca248f9-8f10-462b-a3bd-6ff48f25f151,
album|john legend|get lifted,John Legend,Get Lifted,2004,1,092,core_graph_album,resolved,musicbrainz_ws2,high,109,15,John Legend,Get Lifted,2004-12-28,1451363316,fa6e1004-d4f8-3a12-9cdd-2c0ec0c7ea41,60f51f51-1dfe-336e-be4f-a3e3cb1bc438,https://musicbrainz.org/release/60f51f51-1dfe-336e-be4f-a3e3cb1bc438,
album|john martyn|solid air,John Martyn,Solid Air,1973,1,024,boundary_candidate,resolved,musicbrainz_ws2,high,109,10,John Martyn,Solid Air,1973,1443804309,e1670336-f7b9-31b6-bd3c-77d8e8169cd9,436c04ef-1feb-3cfc-9352-86fde1eccc61,https://musicbrainz.org/release/436c04ef-1feb-3cfc-9352-86fde1eccc61,
album|john mayer|heavier things,John Mayer,Heavier Things,2003,1,029,core_graph_album,resolved,musicbrainz_ws2,high,109,10,John Mayer,Heavier Things,2003-09-09,199049977,b6d8aecb-39c7-3287-9b3c-f57fe35a610c,0b6ac164-930a-4405-9018-e09015d02b2e,https://musicbrainz.org/release/0b6ac164-930a-4405-9018-e09015d02b2e,
album|john mayer|room for squares,John Mayer,Room for Squares,2001,1,029,core_graph_album,resolved,musicbrainz_ws2,high,109,13,John Mayer,Room for Squares,2001-08-16,283699720,0e2e1f1d-57d7-377e-820c-f846bff80b24,b181ec85-890a-43f8-a247-b6d79da71522,https://musicbrainz.org/release/b181ec85-890a-43f8-a247-b6d79da71522,
album|john prine|bruised orange,John Prine,Bruised Orange,1978,1,027,core_graph_album,resolved,musicbrainz_ws2,high,109,10,John Prine,Bruised Orange,1978,285601729,19f67871-5861-37b2-bacd-13ae2598bd8d,5bb6f0bd-e15d-4865-bfb4-b8f9bde7ef8d,https://musicbrainz.org/release/5bb6f0bd-e15d-4865-bfb4-b8f9bde7ef8d,
album|john prine|john prine,John Prine,John Prine,1971,1,027,core_graph_album,resolved,musicbrainz_ws2,high,109,13,John Prine,John Prine,1971,1018524551,a13154a4-14a1-3344-ae14-3bea728ebe58,2b115165-6200-4a7f-9c78-f03b53d42b80,https://musicbrainz.org/release/2b115165-6200-4a7f-9c78-f03b53d42b80,
album|john williams|jurassic park,John Williams,Jurassic Park,1993,1,107,context_candidate,resolved,musicbrainz_ws2,medium,92,16,John Williams,Theme From Jurassic Park,1993,1440800206,2b002936-43cb-431f-bec7-d26982c95372,97455cb6-b452-4a8d-b1a5-57afb7feef6c,https://musicbrainz.org/release/97455cb6-b452-4a8d-b1a5-57afb7feef6c,
album|john williams|star wars,John Williams,Star Wars,1977,1,107,context_candidate,resolved,musicbrainz_ws2,high,109,16,John Williams,Star Wars,1977,1375814280,80fe84a4-b606-3491-a170-f2ca17501493,8a7c5652-d859-4bb0-9b6d-7b44be43b08b,https://musicbrainz.org/release/8a7c5652-d859-4bb0-9b6d-7b44be43b08b,
album|johnnie taylor|who s making love,Johnnie Taylor,Who's Making Love...,1968,1,038,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Johnnie Taylor,Who's Making Love,1968,1444163315,91f65e19-95b8-302f-b4cc-24ce1f0b2e0c,c108ccd6-b7de-450b-8bdb-1ca5b1e7da52,https://musicbrainz.org/release/c108ccd6-b7de-450b-8bdb-1ca5b1e7da52,
album|johnny and the hurricanes|red river rock,Johnny and the Hurricanes,Red River Rock,1959,1,007,core_graph_album,resolved,musicbrainz_ws2,high,101,12,Johnny and the Hurricanes,Red River Rock,1960,1563530680,69282035-1a7d-4411-9c96-9546b5cc90af,0a05af09-ab7a-4b44-8606-0db92145a14d,https://musicbrainz.org/release/0a05af09-ab7a-4b44-8606-0db92145a14d,
album|johnny burnette and the rock n roll trio|johnny burnette and the rock n roll trio,Johnny Burnette and the Rock 'n Roll Trio,Johnny Burnette and the Rock 'n Roll Trio,1957,1,002,core_graph_album,resolved,musicbrainz_ws2,high,106,12,Johnny Burnette and the Rock ’n’ Roll Trio,Johnny Burnette and the Rock ’n’ Roll Trio,1956-12,1443810302,c962b63f-683d-3966-aac8-8c60d56f30c3,aa493724-ea3e-42f5-9253-3137870d124f,https://musicbrainz.org/release/aa493724-ea3e-42f5-9253-3137870d124f,
album|johnny cash|at folsom prison,Johnny Cash,At Folsom Prison,1968,1,031,core_graph_album,resolved,musicbrainz_ws2,high,109,16,Johnny Cash,At Folsom Prison,1968,825516828,6b4ea595-3378-3019-be5f-058412670791,89efce77-e3a9-4a7d-8be7-0eadfbdfa28e,https://musicbrainz.org/release/89efce77-e3a9-4a7d-8be7-0eadfbdfa28e,
album|johnny cash|fabulous johnny cash,Johnny Cash,The Fabulous Johnny Cash,1958,1,002,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Johnny Cash,The Fabulous Johnny Cash,1958-11,824805241,00da4796-a49b-370f-8ac9-88cd90a4a5ac,2b9ade93-a77f-4b6f-ba55-659690648bbd,https://musicbrainz.org/release/2b9ade93-a77f-4b6f-ba55-659690648bbd,
album|johnny cash|johnny cash with his hot and blue guitar,Johnny Cash,Johnny Cash with His Hot and Blue Guitar!,1957,2,001;002,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Johnny Cash,Johnny Cash With His Hot and Blue Guitar,1957-10-11,1890333832,288b58ea-6b89-3dae-8428-2822fb15c7cb,5434e59f-b666-43b3-8503-081bfca307eb,https://musicbrainz.org/release/5434e59f-b666-43b3-8503-081bfca307eb,
album|johnny mathis|johnny s greatest hits,Johnny Mathis,Johnny's Greatest Hits,1958,1,004,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Johnny Mathis,Johnny’s Greatest Hits,1958-03-17,181452509,d7466ae3-cf03-3e27-bf8f-e578e69f21fc,1a19be4f-6f85-416f-b638-437f9d10a6fb,https://musicbrainz.org/release/1a19be4f-6f85-416f-b638-437f9d10a6fb,
album|joni mitchell|blue,Joni Mitchell,Blue,1971,1,024,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Joni Mitchell,Blue,1971-06-22,1492263092,42d725fb-a8b7-388c-8866-3b02789af326,243fb7b0-e7f3-42e8-bdfc-a66fd9e23d0e,https://musicbrainz.org/release/243fb7b0-e7f3-42e8-bdfc-a66fd9e23d0e,
album|joni mitchell|court and spark,Joni Mitchell,Court and Spark,1974,1,024,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Joni Mitchell,Court and Spark,1974,1492263239,3bd19e28-698e-3b7e-a8ec-f872bf001651,3c49f16c-1c91-4dbc-9c7d-8e3dc29409d0,https://musicbrainz.org/release/3c49f16c-1c91-4dbc-9c7d-8e3dc29409d0,
album|joni mitchell|hejira,Joni Mitchell,Hejira,1976,1,024,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Joni Mitchell,Hejira,1976-11,1492262288,039f2ae4-36dd-3608-9103-67ce7f6c9288,866d4044-7a79-40ff-ba3c-a25dbc42317f,https://musicbrainz.org/release/866d4044-7a79-40ff-ba3c-a25dbc42317f,
album|joni mitchell|ladies of the canyon,Joni Mitchell,Ladies of the Canyon,1970,1,024,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Joni Mitchell,Ladies of the Canyon,1970-04,1492312524,b04408f3-7a41-30f0-89c0-eba1efea3aae,0c76008d-a75c-45da-94da-82def71ac48d,https://musicbrainz.org/release/0c76008d-a75c-45da-94da-82def71ac48d,
album|jose gonzalez|veneer,Jose Gonzalez,Veneer,2003,1,030,core_graph_album,resolved,musicbrainz_ws2,high,109,11,José González,Veneer,2005-08-06,828118023,c128bbd3-0481-3abd-98df-4bf5ef8df243,4c3fc39e-7df8-41a8-9e8d-d95b25646b81,https://musicbrainz.org/release/4c3fc39e-7df8-41a8-9e8d-d95b25646b81,
album|josh groban|closer,Josh Groban,Closer,2003,1,103,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Josh Groban,Closer,2003-11-11,986497062,4761a07d-acb6-3650-bf38-7f12cc774353,69d2a99d-a3b7-4ae8-b394-0ce913eda305,https://musicbrainz.org/release/69d2a99d-a3b7-4ae8-b394-0ce913eda305,
album|journey|escape,Journey,Escape,1981,1,016,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Journey,Escape,1981-07-17,1640102583,89ed7ed6-4292-3892-b0de-c9c27005c08d,42a1534b-c3d6-40a5-aea8-0824b6e69f4a,https://musicbrainz.org/release/42a1534b-c3d6-40a5-aea8-0824b6e69f4a,
album|journey|journey greatest hits,Journey,Journey Greatest Hits,1988,1,113,false_nearby_candidate,resolved,apple_itunes_search_api,medium,100,16,Journey,Greatest Hits (2024 Remaster),1988-11-29,169003304,,,https://music.apple.com/us/album/greatest-hits-2024-remaster/169003304?uo=4,manual_apple_override;manual_apple_override_confidence_medium;manual_apple_override_title_differs_from_seed
album|joy division|closer,Joy Division,Closer,1980,1,056,core_graph_album,resolved,musicbrainz_ws2,high,109,21,Joy Division,Closer,1980-07-18,266610001,852f9715-24b3-37d5-b8a5-456f5e19b41e,4fbcc7d9-5c59-4283-9181-d92dd391924c,https://musicbrainz.org/release/4fbcc7d9-5c59-4283-9181-d92dd391924c,
album|joy division|unknown pleasures,Joy Division,Unknown Pleasures,1979,1,056,core_graph_album,resolved,musicbrainz_ws2,high,109,22,Joy Division,Unknown Pleasures,1980-07,266603040,42352def-1aab-3000-b548-895ebd869cb6,8c7b6fd4-bd58-46dd-b747-8b67ae863aa2,https://musicbrainz.org/release/8c7b6fd4-bd58-46dd-b747-8b67ae863aa2,
album|juan gabriel|recuerdos ii,Juan Gabriel,Recuerdos II,1984,1,095,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Juan Gabriel,Recuerdos II,1984,404411092,21ffb6f4-5441-38f1-bc64-9482eaad8a5f,34518c2e-d0e1-45db-8ec5-fd3b847965e3,https://musicbrainz.org/release/34518c2e-d0e1-45db-8ec5-fd3b847965e3,
album|juan luis guerra 4 40|ojala que llueva cafe,Juan Luis Guerra 4.40,Ojala Que Llueva Cafe,1989,1,096,core_graph_album,resolved,apple_itunes_search_api,high,109,7,Juan Luis Guerra 4.40,Ojalá Que Llueva Café,1989-01-01,19468947,,,https://music.apple.com/us/album/ojal%C3%A1-que-llueva-caf%C3%A9/19468947?uo=4,
album|juan luis guerra|bachata rosa,Juan Luis Guerra,Bachata Rosa,1990,1,096,core_graph_album,resolved,musicbrainz_ws2,high,101,10,Juan Luis Guerra 4.40,Bachata rosa,1990,19468976,acb01f0a-5c5a-35d3-adbf-08697accd6c9,e785c481-c66d-3fc2-978c-139455e81a12,https://musicbrainz.org/release/e785c481-c66d-3fc2-978c-139455e81a12,
album|judas priest|british steel,Judas Priest,British Steel,1980,1,061,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Judas Priest,British Steel,1980-04-14,207346194,5bd56af7-2bd6-392e-a815-b39354e3780d,99971407-de40-472a-80ae-132774f284db,https://musicbrainz.org/release/99971407-de40-472a-80ae-132774f284db,
album|judas priest|screaming for vengeance,Judas Priest,Screaming for Vengeance,1982,1,061,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Judas Priest,Screaming for Vengeance,1982,207178130,40f3885e-7158-3154-826d-676f2b79c6fb,2795da07-be3c-455a-b46a-084f63fb4c9c,https://musicbrainz.org/release/2795da07-be3c-455a-b46a-084f63fb4c9c,
album|judas priest|stained class,Judas Priest,Stained Class,1978,1,061,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Judas Priest,Stained Class,1978-02-10,207346308,c035f09e-430c-3510-9a4d-7cb33dd56ed8,809086f9-2f73-4f84-89af-bc50f4d549b4,https://musicbrainz.org/release/809086f9-2f73-4f84-89af-bc50f4d549b4,
album|judds|why not me,The Judds,Why Not Me,1984,1,034,core_graph_album,resolved,musicbrainz_ws2,high,109,10,The Judds,Why Not Me,1984,68889539,d8287d5a-1eca-3d68-8362-b62aa296a5c7,6f49a234-13ea-462b-a67e-6fbcc8855c58,https://musicbrainz.org/release/6f49a234-13ea-462b-a67e-6fbcc8855c58,
album|judee sill|judee sill,Judee Sill,Judee Sill,1971,1,024,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Judee Sill,Judee Sill,1971,121050588,e618fb0c-0534-3089-9d57-9bdc3311a3a2,d5c1162c-6b4c-41a5-ad99-ba853c983dae,https://musicbrainz.org/release/d5c1162c-6b4c-41a5-ad99-ba853c983dae,
album|judy collins|wildflowers,Judy Collins,Wildflowers,1967,1,026,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Judy Collins,Wildflowers,1967,256609835,ee157c06-4eee-30d9-8f88-a4c3138126f3,6505e6f8-2cc7-4053-b9cd-ec4bdf4707fe,https://musicbrainz.org/release/6505e6f8-2cc7-4053-b9cd-ec4bdf4707fe,
album|juice wrld|goodbye and good riddance,Juice WRLD,Goodbye & Good Riddance,2018,1,052,boundary_candidate,resolved,musicbrainz_ws2,high,109,16,Juice WRLD,Goodbye & Good Riddance,2018-05-23,1407165109,8bd7dded-24ea-488c-a3e3-3c7158ea12ee,b41e2347-e89e-4b1b-bbe1-64638d740529,https://musicbrainz.org/release/b41e2347-e89e-4b1b-bbe1-64638d740529,
album|julien baker|sprained ankle,Julien Baker,Sprained Ankle,2015,1,116,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Julien Baker,Sprained Ankle,2015-10-23,1874477871,9d694f1c-fc4b-4372-ab6e-634844f46be9,050c3d21-b0d3-472b-b7b2-aed2eb4e75f6,https://musicbrainz.org/release/050c3d21-b0d3-472b-b7b2-aed2eb4e75f6,
album|jung kook|golden,Jung Kook,Golden,2023,1,098,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Jung Kook,GOLDEN,2023-11-03,1709554767,e51c54ea-71d2-413a-9fbe-1be9389b0fa6,0c38d7bc-8ce6-4976-9dff-d6b650b6db4c,https://musicbrainz.org/release/0c38d7bc-8ce6-4976-9dff-d6b650b6db4c,
album|jungle brothers|done by the forces of nature,Jungle Brothers,Done by the Forces of Nature,1989,1,046,core_graph_album,resolved,musicbrainz_ws2,high,109,16,Jungle Brothers,Done by the Forces of Nature,1989-11-21,,2cfffb56-98df-3718-8c8f-631904ca2554,d7d68e45-2b8c-4629-9c75-84a59bcc8a90,https://musicbrainz.org/release/d7d68e45-2b8c-4629-9c75-84a59bcc8a90,
album|jungle|volcano,Jungle,Volcano,2023,1,117,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Jungle,Volcano,2023-08-11,1676151993,07bd527b-afe9-405b-bc92-0766cb280d05,14fbd2c0-0468-4cd7-9630-6aa655e11d5b,https://musicbrainz.org/release/14fbd2c0-0468-4cd7-9630-6aa655e11d5b,
album|junior h|atrapado en un sueno,Junior H,Atrapado en un Sueno,2020,1,095,core_graph_album,resolved,musicbrainz_ws2,high,109,7,Junior H,Atrapado en un Sueño,2020-03-27,1503282684,9ec2aa46-6a8e-4e65-8554-65e032436f6c,3f4ea49e-c22b-4139-a370-94b3af4e15d8,https://musicbrainz.org/release/3f4ea49e-c22b-4139-a370-94b3af4e15d8,
album|justice|cross,Justice,Cross,2007,1,085,core_graph_album,resolved,musicbrainz_ws2,medium,94,18,Justice,A Cross the Universe,2008-12-09,1331418560,2fedcb2d-c224-3a34-b9bc-d8f8e9bea4c4,129a23bc-1f34-453e-9b6a-4c205d3df2d2,https://musicbrainz.org/release/129a23bc-1f34-453e-9b6a-4c205d3df2d2,
album|justin timberlake|futuresex lovesounds,Justin Timberlake,FutureSex/LoveSounds,2006,1,090,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Justin Timberlake,FutureSex/LoveSounds,2006-09-12,187665948,00de8e96-b902-3d80-b980-1298937b0b2a,128db891-c1ee-4ade-ae35-c648e6b092d3,https://musicbrainz.org/release/128db891-c1ee-4ade-ae35-c648e6b092d3,
album|juvenile|400 degreez,Juvenile,400 Degreez,1998,1,049,core_graph_album,resolved,musicbrainz_ws2,high,109,18,Juvenile,400 Degreez,1998-11-03,1440644146,08399f8b-c114-3080-b548-7599af1ebc5c,294a4054-8a15-446d-bb57-23fcc4552ce9,https://musicbrainz.org/release/294a4054-8a15-446d-bb57-23fcc4552ce9,
album|kacey musgraves|golden hour,Kacey Musgraves,Golden Hour,2018,1,035,boundary_candidate,resolved,musicbrainz_ws2,high,109,13,Kacey Musgraves,Golden Hour,2018-03-30,1440918116,56713bde-f9de-4097-bbe3-41d9d7af32c4,03689b03-1e15-4315-9693-9d7136754d61,https://musicbrainz.org/release/03689b03-1e15-4315-9693-9d7136754d61,
album|kaleidoscope|tangerine dream,Kaleidoscope,Tangerine Dream,1967,1,013,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Kaleidoscope,Tangerine Dream,1967,1443997135,8e757961-772f-3be2-babb-980944c09965,92854424-0e4e-4fa8-87ea-3a7588751fe9,https://musicbrainz.org/release/92854424-0e4e-4fa8-87ea-3a7588751fe9,
album|kanye west|college dropout,Kanye West,The College Dropout,2004,1,050,core_graph_album,resolved,musicbrainz_ws2,high,109,21,Kanye West,The College Dropout,2004-02-10,1412872568,8a01217e-6947-3927-a39b-6691104694f1,99a96bf6-8166-3b7c-97ed-ea525f13ec65,https://musicbrainz.org/release/99a96bf6-8166-3b7c-97ed-ea525f13ec65,
album|kanye west|graduation,Kanye West,Graduation,2007,1,050,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Kanye West,Graduation,2007-09-11,1451901307,d44c50ad-61fd-3fce-95fc-27024d7f1d30,28613215-350d-4f05-9aac-2ef79653d67a,https://musicbrainz.org/release/28613215-350d-4f05-9aac-2ef79653d67a,
album|kanye west|late registration,Kanye West,Late Registration,2005,1,050,core_graph_album,resolved,musicbrainz_ws2,high,109,21,Kanye West,Late Registration,2005-08-30,1440668749,c563d738-3841-31ce-b29d-ec6b40fd1e7b,0dc6b658-de04-43d3-8780-3e754141d0b8,https://musicbrainz.org/release/0dc6b658-de04-43d3-8780-3e754141d0b8,
album|kanye west|my beautiful dark twisted fantasy,Kanye West,My Beautiful Dark Twisted Fantasy,2010,1,050,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Kanye West,My Beautiful Dark Twisted Fantasy,2010-11-22,1443160553,5d6e21e1-deb5-428e-bb42-c2a567f3619b,2fcfcaaa-6594-4291-b79f-2d354139e108,https://musicbrainz.org/release/2fcfcaaa-6594-4291-b79f-2d354139e108,
album|karol g|manana sera bonito,Karol G,Manana Sera Bonito,2023,1,094,core_graph_album,resolved,musicbrainz_ws2,high,109,17,KAROL G,MAÑANA SERÁ BONITO,2023-02-23,1670245862,a1ceb373-b802-4889-a20f-2039dab9c5ce,3a306f98-4e37-4709-97f7-5a55d96e55e1,https://musicbrainz.org/release/3a306f98-4e37-4709-97f7-5a55d96e55e1,
album|kathleen edwards|failer,Kathleen Edwards,Failer,2003,1,028,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Kathleen Edwards,Failer,2003-01-13,1466258211,a79acf7d-4237-34b3-a670-d50886c384a3,41b81aa0-4ddb-41a5-ae29-bedc24cc4d71,https://musicbrainz.org/release/41b81aa0-4ddb-41a5-ae29-bedc24cc4d71,
album|kathy young and the innocents|a thousand stars,Kathy Young & The Innocents,A Thousand Stars,1961,1,004,core_graph_album,resolved,musicbrainz_ws2,low,93,24,Kathy Young & The Innocents,A Thousand Stars,1998,,a1d9b220-5520-310a-8451-9e7abaaade05,1c36af7a-72fb-4c3c-ac48-7f62d44bbeaa,https://musicbrainz.org/release/1c36af7a-72fb-4c3c-ac48-7f62d44bbeaa,selected_release_year_far_from_seed_year
album|katy perry|prism,Katy Perry,Prism,2013,1,091,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Katy Perry,PRISM,2013-10-21,1440871208,0d8b973c-fcff-4830-b645-a877b8a9a08f,05a39738-e056-4504-8727-f1728c03dee8,https://musicbrainz.org/release/05a39738-e056-4504-8727-f1728c03dee8,
album|katy perry|teenage dream,Katy Perry,Teenage Dream,2010,1,090,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Katy Perry,Teenage Dream,2010-08-24,716192216,e6f683c9-fc85-412c-a352-d6e411fc2603,26b1f451-1bd3-4b1c-918d-9ae98be00f6c,https://musicbrainz.org/release/26b1f451-1bd3-4b1c-918d-9ae98be00f6c,
album|kavinsky|outrun,Kavinsky,OutRun,2013,1,086,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Kavinsky,OutRun,2013,1440873249,d8b70a79-a964-4baf-8567-5c3e95cb2734,785dbea3-130b-4fe3-94dc-a7e9c01dae8c,https://musicbrainz.org/release/785dbea3-130b-4fe3-94dc-a7e9c01dae8c,
album|kc and the sunshine band|kc and the sunshine band,KC and the Sunshine Band,KC and the Sunshine Band,1975,1,040,core_graph_album,resolved,musicbrainz_ws2,high,109,9,KC and the Sunshine Band,KC and the Sunshine Band,1975-07,814050390,fbcd5ce0-c2bb-378f-96a0-ea401b09d1ea,81170b31-2ba2-4784-999f-35ff2e2b240d,https://musicbrainz.org/release/81170b31-2ba2-4784-999f-35ff2e2b240d,
album|keith and kristyn getty|in christ alone,Keith and Kristyn Getty,In Christ Alone,2006,1,110,context_candidate,resolved,musicbrainz_ws2,high,109,11,Keith and Kristyn Getty,In Christ Alone,2006,715484570,8aa61709-9c1c-39df-8fcc-6d576a573d8e,afc6b139-8bfd-4c5d-8c8a-09a13b381771,https://musicbrainz.org/release/afc6b139-8bfd-4c5d-8c8a-09a13b381771,
album|kelela|take me apart,Kelela,Take Me Apart,2017,1,044,boundary_candidate,resolved,musicbrainz_ws2,high,109,14,Kelela,Take Me Apart,2017-10-06,1263130527,72ff5e97-05c4-493a-8aea-3bad435a6fd0,05701ab9-0875-4d50-b974-739880b3263d,https://musicbrainz.org/release/05701ab9-0875-4d50-b974-739880b3263d,
album|kendrick lamar and various artists|black panther the album,Kendrick Lamar and Various Artists,Black Panther: The Album,2018,1,106,context_candidate,resolved,apple_itunes_search_api,high,123,14,Kendrick Lamar,Black Panther: The Album,2018-02-09,1440903005,,,https://music.apple.com/us/album/black-panther-the-album/1440903005?uo=4,lookup_track_count_below_catalog_track_count
album|kendrick lamar|damn,Kendrick Lamar,DAMN.,2017,1,052,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Kendrick Lamar,DAMN.,2017-04-14,1440881047,b88655ba-7469-48b8-a296-b9011ab73ef3,2a74f401-f412-4fec-b059-c287d69801e2,https://musicbrainz.org/release/2a74f401-f412-4fec-b059-c287d69801e2,
album|kendrick lamar|good kid m a a d city,Kendrick Lamar,"good kid, m.A.A.d city",2012,1,052,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Kendrick Lamar,"good kid, m.A.A.d city",2012-10-22,1471263898,499c19c8-0dab-4824-884b-6191d145e95b,0726c5f4-da29-4a78-a8ab-b08e632fe3b9,https://musicbrainz.org/release/0726c5f4-da29-4a78-a8ab-b08e632fe3b9,
album|kendrick lamar|to pimp a butterfly,Kendrick Lamar,To Pimp a Butterfly,2015,1,052,core_graph_album,resolved,musicbrainz_ws2,high,109,16,Kendrick Lamar,To Pimp a Butterfly,2015-03-15,1440828886,d9103c72-3807-4378-9ce7-b6f3e8fdd547,2d45efbe-a339-4002-a9a6-6ece0f33b4bf,https://musicbrainz.org/release/2d45efbe-a339-4002-a9a6-6ece0f33b4bf,
album|kenny g|breathless,Kenny G,Breathless,1992,1,102,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Kenny G,Breathless,1992,258622449,e2d1a876-69e6-336b-b168-e118e196812c,2cb58624-ded3-467f-a30f-ef0ff5abac50,https://musicbrainz.org/release/2cb58624-ded3-467f-a30f-ef0ff5abac50,
album|kenny g|classics in the key of g,Kenny G,Classics in the Key of G,1999,1,102,false_nearby_candidate,resolved,musicbrainz_ws2,high,109,11,Kenny G,Classics in the Key of G,1999,271367813,84a2a301-6d7e-340c-bc2c-9d3829015cf7,050290d8-132a-4f72-b74f-a9566ccd9912,https://musicbrainz.org/release/050290d8-132a-4f72-b74f-a9566ccd9912,
album|kenny g|duotones,Kenny G,Duotones,1986,1,102,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Kenny G,Duotones,1986,299723498,0f8888f3-cacd-30f0-ab04-9d3737e8e897,1b841d37-af60-44cd-b3ae-08273208db25,https://musicbrainz.org/release/1b841d37-af60-44cd-b3ae-08273208db25,
album|kenny larkin|azimuth,Kenny Larkin,Azimuth,1994,1,082,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Kenny Larkin,Azimuth,1994-02-08,288651574,d1faea11-035c-3bee-b79b-dffe8dcd39ee,1b5e8d94-4b2c-49d0-979c-90a924bcbc7c,https://musicbrainz.org/release/1b5e8d94-4b2c-49d0-979c-90a924bcbc7c,
album|kenny loggins|nightwatch,Kenny Loggins,Nightwatch,1978,1,023,core_graph_album,resolved,musicbrainz_ws2,high,109,9,Kenny Loggins,Nightwatch,1978-07-12,192660327,739ed973-75cb-31a6-85f5-a2febd2d0d97,770963c4-181b-4f17-89b8-80519fb2abd3,https://musicbrainz.org/release/770963c4-181b-4f17-89b8-80519fb2abd3,
album|kenny rogers|gambler,Kenny Rogers,The Gambler,1978,1,033,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Kenny Rogers,The Gambler,1978,1440840359,8c318de7-c3f5-37cd-9906-5fc38d238c40,6dd032e7-b75f-4165-8d80-0230df04d28f,https://musicbrainz.org/release/6dd032e7-b75f-4165-8d80-0230df04d28f,
album|kenny rogers|kenny,Kenny Rogers,Kenny,1979,1,033,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Kenny Rogers,Kenny,1979-09-10,1443292623,57886d9d-67f4-32c4-a791-c43cd56f7589,6e6ad6b1-ed3e-42ed-af9c-ddc1b5504967,https://musicbrainz.org/release/6e6ad6b1-ed3e-42ed-af9c-ddc1b5504967,
album|kesha|animal,Kesha,Animal,2010,1,090,core_graph_album,resolved,musicbrainz_ws2,medium,84,18,Kesha,Animal (Brownie remix),2014-01-16,381237317,1c098125-0174-4080-8063-798dc6a9511c,090413da-79e1-46b6-8e79-74a23933bcfb,https://musicbrainz.org/release/090413da-79e1-46b6-8e79-74a23933bcfb,
album|khruangbin|con todo el mundo,Khruangbin,Con Todo el Mundo,2018,1,117,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Khruangbin,Con Todo El Mundo,2018-01-26,1299241642,62074290-985b-4220-a796-b752112e73c7,4be644ae-4b0c-4a4c-a997-1b0e7b0f2301,https://musicbrainz.org/release/4be644ae-4b0c-4a4c-a997-1b0e7b0f2301,
album|khruangbin|mordechai,Khruangbin,Mordechai,2020,1,117,core_graph_album,resolved,musicbrainz_ws2,high,109,10,Khruangbin,Mordechai,2020-06-26,1501585499,53e6ec80-ddc7-4db8-80f8-5e081545c856,5df93fdf-7763-40eb-9b17-3c938c2fb545,https://musicbrainz.org/release/5df93fdf-7763-40eb-9b17-3c938c2fb545,
