candidate_identity_key,candidate_type,artist_display_name,title,year,membership_count,active_effective_credit_total,archetype_ids,archetypes,import_classes,source_layers,pm_multi_membership_statuses,version_or_composition_risks,risk_statuses
song|daft punk|around the world,song,Daft Punk,Around the World,1997,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,core_graph_playable,current_graph,not_applicable,none,resolved
song|daft punk|burnin,song,Daft Punk,Burnin',1997,1,1,081,House / Chicago / Dance Club Foundations,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|daft punk|one more time,song,Daft Punk,One More Time,2000,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,core_graph_playable,current_graph,not_applicable,none,resolved
song|daft punk|revolution 909,song,Daft Punk,Revolution 909,1997,1,1,081,House / Chicago / Dance Club Foundations,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|daily flash|jack of diamonds,song,The Daily Flash,Jack of Diamonds,1966,1,1,009,Jangle Pop / Folk-Rock Precursor,core_graph_playable,pass_c_addition,not_applicable,traditional,resolved_with_version_note
song|dakhabrakha|sho z pod duba,song,DakhaBrakha,Sho Z-Pod Duba,2007,1,1,099,Global Folk / World Fusion / Diaspora Roots,core_graph_playable,v0_1_addition,not_applicable,traditional,resolved_with_version_note
song|dale hawkins|susie q,song,Dale Hawkins,Susie Q,1957,1,1,002,Rockabilly / Primitive Guitar / Proto-Garage,core_graph_playable,current_graph,not_applicable,none,resolved
song|damien rice|blower s daughter,song,Damien Rice,The Blower's Daughter,2002,1,1,029,Adult alternative and coffeehouse songcraft,boundary_candidate,pass_c_addition,not_applicable,none,resolved
song|damien rice|cannonball,song,Damien Rice,Cannonball,2002,1,1,029,Adult alternative and coffeehouse songcraft,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|damned|love song,song,The Damned,Love Song,1979,1,1,053,First-Wave Punk / 70s Punk,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|damned|neat neat neat,song,The Damned,Neat Neat Neat,1977,1,1,053,First-Wave Punk / 70s Punk,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|damned|new rose,song,The Damned,New Rose,1976,1,1,053,First-Wave Punk / 70s Punk,core_graph_playable,current_graph,not_applicable,none,resolved
song|damned|smash it up,song,The Damned,Smash It Up,1979,1,1,053,First-Wave Punk / 70s Punk,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dan fogelberg|longer,song,Dan Fogelberg,Longer,1979,1,1,022,Soft Rock / AM Gold / Adult Pop,core_graph_playable,current_graph,not_applicable,none,resolved
song|dan hartman|instant replay,song,Dan Hartman,Instant Replay,1978,1,1,040,Disco / Dancefloor 70s,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dan hartman|relight my fire,song,Dan Hartman,Relight My Fire,1979,1,1,040,Disco / Dancefloor 70s,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dan shay and justin bieber|10 000 hours,song,Dan + Shay and Justin Bieber,"10,000 Hours",2019,1,1,035,Modern Country Radio / Bro-Country / Arena Country,false_nearby_candidate,pass_c_addition,not_applicable,version,resolved_with_version_note
song|dan shay|speechless,song,Dan + Shay,Speechless,2018,1,1,035,Modern Country Radio / Bro-Country / Arena Country,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dan shay|tequila,song,Dan + Shay,Tequila,2018,1,1,035,Modern Country Radio / Bro-Country / Arena Country,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dan zanes and friends|catch that train,song,Dan Zanes and Friends,Catch That Train!,2006,1,1,114,Kids / Family / Household Context Music,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|daniel powter|free loop,song,Daniel Powter,Free Loop,2005,1,1,092,Adult Pop / TV-Drama Anthem / Inspirational Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|danleers|one summer night,song,The Danleers,One Summer Night,1958,1,1,003,Doo-Wop / Vocal Group Oldies,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|danna paola|mala fama,song,Danna Paola,Mala Fama,2019,1,1,094,Reggaeton / Urbano / Latin Pop Crossover,false_nearby_candidate,pass_c_addition,not_applicable,none,resolved
song|danny brown|ain t it funny,song,Danny Brown,Ain't It Funny,2016,1,1,051,Alternative / Experimental / Indie Rap,boundary_candidate,current_graph,not_applicable,none,resolved
song|danny elfman|batman theme,song,Danny Elfman,Batman Theme,1989,1,1,107,Film Score / Epic Score / Ambient Cinematic,context_candidate,current_graph,not_applicable,none,resolved
song|danny l harle|boing beat,song,Danny L Harle,Boing Beat,2021,1,1,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|danny l harle|broken flowers,song,Danny L Harle,Broken Flowers,2015,1,1,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,core_graph_playable,v0_1_addition,not_applicable,none,resolved
song|danny l harle|on a mountain,song,Danny L Harle,On a Mountain,2021,1,1,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|danny l harle|super natural,song,Danny L Harle,Super Natural,2016,1,1,119,Hyperpop / Synthetic Edge-Pop / Internet Maximalism,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|darius rucker|wagon wheel,song,Darius Rucker,Wagon Wheel,2013,1,1,035,Modern Country Radio / Bro-Country / Arena Country,core_graph_playable,current_graph,not_applicable,cover,resolved_with_version_note
song|darkness|growing on me,song,The Darkness,Growing on Me,2003,1,1,079,Garage Revival / Rock-Is-Back 2000s,false_nearby_candidate,pass_c_addition,not_applicable,none,resolved
song|darkthrone|transilvanian hunger,song,Darkthrone,Transilvanian Hunger,1994,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,core_graph_playable,current_graph,not_applicable,same_title,resolved_with_version_note
song|darlene love|christmas baby please come home,song,Darlene Love,Christmas (Baby Please Come Home),1963,1,1,112,Holiday / Christmas / Seasonal Canon,context_candidate,v0_1_addition,not_applicable,cover,resolved_with_version_note
song|darlene love|today i met the boy i m gonna marry,song,Darlene Love,Today I Met the Boy I'm Gonna Marry,1963,1,1,005,Brill Building / Girl Group / Early 60s Pop Craft,core_graph_playable,current_graph,not_applicable,none,resolved
song|darlene love|wait til my bobby gets home,song,Darlene Love,Wait Til My Bobby Gets Home,1963,1,1,005,Brill Building / Girl Group / Early 60s Pop Craft,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|darlene love|winter wonderland,song,Darlene Love,Winter Wonderland,1963,1,1,112,Holiday / Christmas / Seasonal Canon,context_candidate,v0_1_addition,not_applicable,cover,resolved_with_version_note
song|darlene zschech|shout to the lord,song,Darlene Zschech,Shout to the Lord,1993,1,1,110,Worship / Praise / Church Songbook,context_candidate,current_graph,not_applicable,none,resolved
song|darude|sandstorm,song,Darude,Sandstorm,1999,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,boundary_candidate,current_graph,not_applicable,none,resolved
song|das racist|combination pizza hut and taco bell,song,Das Racist,Combination Pizza Hut and Taco Bell,2008,1,1,111,Novelty / Comedy / Weird Pop,context_candidate,v0_1_addition,not_applicable,clean_explicit,resolved_with_version_note
song|dashboard confessional|again i go unnoticed,song,Dashboard Confessional,Again I Go Unnoticed,2000,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dashboard confessional|hands down,song,Dashboard Confessional,Hands Down,2003,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,core_graph_playable,current_graph,not_applicable,none,resolved
song|dashboard confessional|saints and sailors,song,Dashboard Confessional,Saints and Sailors,2001,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dashboard confessional|screaming infidelities,song,Dashboard Confessional,Screaming Infidelities,2001,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,core_graph_playable,current_graph,not_applicable,none,resolved
song|dashboard confessional|swiss army romance,song,Dashboard Confessional,The Swiss Army Romance,2000,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dashboard confessional|vindicated,song,Dashboard Confessional,Vindicated,2004,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|datarock|fa fa fa,song,Datarock,Fa-Fa-Fa,2005,1,1,085,Indie Dance / Dance-Punk / Electroclash,false_nearby_candidate,pass_c_addition,not_applicable,none,resolved
song|datsuns|harmonic generator,song,The Datsuns,Harmonic Generator,2002,1,1,079,Garage Revival / Rock-Is-Back 2000s,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|daughtry|it s not over,song,Daughtry,It's Not Over,2006,1,1,071,Post-Grunge / Modern Rock Radio,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|daughtry|over you,song,Daughtry,Over You,2006,1,1,071,Post-Grunge / Modern Rock Radio,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|daughtry|what about now,song,Daughtry,What About Now,2006,1,1,071,Post-Grunge / Modern Rock Radio,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dave brubeck quartet|take five,song,Dave Brubeck Quartet,Take Five,1959,1,1,101,Jazz Foundations / Bebop / Hard Bop Gateway,core_graph_playable,current_graph,not_applicable,none,resolved
song|dave clark five|because,song,The Dave Clark Five,Because,1964,1,1,008,British Invasion / Core UK Beat Groups,core_graph_playable,current_graph,not_applicable,none,resolved
song|dave clark five|bits and pieces,song,The Dave Clark Five,Bits and Pieces,1964,1,1,008,British Invasion / Core UK Beat Groups,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dave clark five|catch us if you can,song,The Dave Clark Five,Catch Us If You Can,1965,1,1,008,British Invasion / Core UK Beat Groups,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dave clark five|glad all over,song,The Dave Clark Five,Glad All Over,1963,1,1,008,British Invasion / Core UK Beat Groups,boundary_candidate,current_graph,not_applicable,none,resolved
song|dave clark five|over and over,song,The Dave Clark Five,Over and Over,1965,1,1,008,British Invasion / Core UK Beat Groups,core_graph_playable,pass_c_addition,not_applicable,cover,resolved_with_version_note
song|dave koz|you make me smile,song,Dave Koz,You Make Me Smile,1993,1,1,102,Smooth Jazz / Jazz-Pop / Adult Instrumental,core_graph_playable,v0_1_addition,not_applicable,none,resolved
song|dave matthews band|crash into me,song,Dave Matthews Band,Crash Into Me,1996,1,1,029,Adult alternative and coffeehouse songcraft,core_graph_playable,current_graph,not_applicable,none,resolved
song|dave van ronk|cocaine blues,song,Dave Van Ronk,Cocaine Blues,1963,1,1,026,Folk revival and protest folk,boundary_candidate,pass_c_addition,not_applicable,traditional,resolved_with_version_note
song|dave van ronk|green green rocky road,song,Dave Van Ronk,Green Green Rocky Road,1963,1,1,026,Folk revival and protest folk,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david a stewart featuring candy dulfer|lily was here,song,David A. Stewart featuring Candy Dulfer,Lily Was Here,1989,1,1,102,Smooth Jazz / Jazz-Pop / Adult Instrumental,core_graph_playable,current_graph,not_applicable,soundtrack,resolved_with_version_note
song|david allan coe|ride,song,David Allan Coe,The Ride,1983,1,1,032,Outlaw Country / Cosmic Country,core_graph_playable,v0_1_addition,not_applicable,none,resolved
song|david bowie and bing crosby|peace on earth little drummer boy,song,David Bowie and Bing Crosby,Peace on Earth/Little Drummer Boy,1982,1,1,112,Holiday / Christmas / Seasonal Canon,core_graph_playable,pass_c_addition,not_applicable,traditional,resolved_with_version_note
song|david bowie|fame,song,David Bowie,Fame,1975,1,1,039,Funk / Psychedelic Soul / Groove Canon,false_nearby_candidate,pass_c_addition,not_applicable,none,resolved
song|david bowie|jean genie,song,David Bowie,The Jean Genie,1973,1,1,020,Glam Rock / Theatrical Seventies Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david bowie|life on mars,song,David Bowie,Life on Mars?,1971,1,1,020,Glam Rock / Theatrical Seventies Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david bowie|moonage daydream,song,David Bowie,Moonage Daydream,1972,1,1,020,Glam Rock / Theatrical Seventies Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david bowie|rebel rebel,song,David Bowie,Rebel Rebel,1974,1,1,020,Glam Rock / Theatrical Seventies Rock,core_graph_playable,current_graph,not_applicable,none,resolved
song|david bowie|starman,song,David Bowie,Starman,1972,1,1,020,Glam Rock / Theatrical Seventies Rock,core_graph_playable,current_graph,not_applicable,none,resolved
song|david bowie|suffragette city,song,David Bowie,Suffragette City,1972,1,1,020,Glam Rock / Theatrical Seventies Rock,boundary_candidate,current_graph,not_applicable,none,resolved
song|david bowie|ziggy stardust,song,David Bowie,Ziggy Stardust,1972,1,1,020,Glam Rock / Theatrical Seventies Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david crowder band|how he loves,song,David Crowder Band,How He Loves,2009,1,1,110,Worship / Praise / Church Songbook,context_candidate,v0_1_addition,not_applicable,cover,resolved_with_version_note
song|david essex|rock on,song,David Essex,Rock On,1973,1,1,020,Glam Rock / Theatrical Seventies Rock,false_nearby_candidate,v0_1_addition,not_applicable,none,resolved
song|david garrett|viva la vida,song,David Garrett,Viva la Vida,2012,1,1,103,Classical Crossover / Instrumental Popular Canon,core_graph_playable,v0_1_addition,not_applicable,cover,resolved_with_version_note
song|david gray|babylon,song,David Gray,Babylon,1999,1,1,029,Adult alternative and coffeehouse songcraft,core_graph_playable,current_graph,not_applicable,none,resolved
song|david gray|please forgive me,song,David Gray,Please Forgive Me,1998,1,1,029,Adult alternative and coffeehouse songcraft,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david gray|sail away,song,David Gray,Sail Away,1998,1,1,029,Adult alternative and coffeehouse songcraft,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david gray|this year s love,song,David Gray,This Year's Love,1998,1,1,029,Adult alternative and coffeehouse songcraft,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david guetta featuring kelly rowland|when love takes over,song,David Guetta featuring Kelly Rowland,When Love Takes Over,2009,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david guetta featuring sia|titanium,song,David Guetta featuring Sia,Titanium,2011,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,core_graph_playable,current_graph,not_applicable,none,resolved
song|david guetta featuring usher|without you,song,David Guetta featuring Usher,Without You,2011,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,core_graph_playable,pass_c_addition,not_applicable,same_title,resolved_with_version_note
song|david ruffin|my whole world ended the moment you left me,song,David Ruffin,My Whole World Ended (The Moment You Left Me),1969,1,1,037,Motown / Detroit Soul Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|david seville|witch doctor,song,David Seville,Witch Doctor,1958,1,1,111,Novelty / Comedy / Weird Pop,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|davido featuring musa keys|unavailable,song,Davido featuring Musa Keys,Unavailable,2023,1,1,097,Afrobeats / African Pop Crossover,core_graph_playable,current_graph,not_applicable,none,resolved
song|davido|aye,song,Davido,Aye,2014,1,1,097,Afrobeats / African Pop Crossover,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|davido|fall,song,Davido,Fall,2017,1,1,097,Afrobeats / African Pop Crossover,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|davido|if,song,Davido,If,2017,1,1,097,Afrobeats / African Pop Crossover,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|davido|skelewu,song,Davido,Skelewu,2013,1,1,097,Afrobeats / African Pop Crossover,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|davy dmx|one for the treble,song,Davy DMX,One for the Treble,1984,1,1,045,Old-School Hip-Hop / Electro-Rap Foundations,boundary_candidate,pass_c_addition,not_applicable,composition_boundary,resolved_with_version_note
song|dayseeker|neon grave,song,Dayseeker,Neon Grave,2022,1,1,118,Heavy Modern Alternative / Active Rock Survival,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dayseeker|sleeptalk,song,Dayseeker,Sleeptalk,2019,1,1,118,Heavy Modern Alternative / Active Rock Survival,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dayseeker|without me,song,Dayseeker,Without Me,2022,1,1,118,Heavy Modern Alternative / Active Rock Survival,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|db s|black and white,song,The dB's,Black and White,1981,1,1,059,College Rock / Pre-Alternative 80s,core_graph_playable,v0_1_addition,not_applicable,same_title,resolved_with_version_note
song|dbs|amplifier,song,The dBs,Amplifier,1981,1,1,059,College Rock / Pre-Alternative 80s,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dbs|neverland,song,The dBs,Neverland,1981,1,1,059,College Rock / Pre-Alternative 80s,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dbx|losing control,song,DBX,Losing Control,1994,1,1,082,Techno / Detroit / Minimal Electronic,core_graph_playable,pass_c_addition,not_applicable,same_title,resolved_with_version_note
song|dc talk|jesus freak,song,DC Talk,Jesus Freak,1995,1,1,109,CCM / Christian Pop-Rock / Worship Radio,context_candidate,current_graph,not_applicable,none,resolved
song|de la soul|a roller skating jam named saturdays,song,De La Soul,A Roller Skating Jam Named Saturdays,1991,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,boundary_candidate,pass_c_addition,not_applicable,none,resolved
song|de la soul|buddy,song,De La Soul,Buddy,1989,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,core_graph_playable,current_graph,not_applicable,none,resolved
song|de la soul|eye know,song,De La Soul,Eye Know,1989,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|de la soul|me myself and i,song,De La Soul,Me Myself and I,1989,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,core_graph_playable,current_graph,not_applicable,none,resolved
song|de la soul|potholes in my lawn,song,De La Soul,Potholes in My Lawn,1988,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|de la soul|ring ring ring ha ha hey,song,De La Soul,Ring Ring Ring (Ha Ha Hey),1991,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|de la soul|stakes is high,song,De La Soul,Stakes Is High,1996,1,1,046,Golden Age Hip-Hop / Conscious / Native Tongues,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|de lacy|hideaway,song,De'Lacy,Hideaway,1995,1,1,081,House / Chicago / Dance Club Foundations,core_graph_playable,pass_c_addition,not_applicable,remix,resolved_with_version_note
song|dead boys|all this and more,song,Dead Boys,All This and More,1977,1,1,053,First-Wave Punk / 70s Punk,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dead boys|sonic reducer,song,Dead Boys,Sonic Reducer,1977,1,1,053,First-Wave Punk / 70s Punk,core_graph_playable,v0_1_addition,not_applicable,none,resolved
song|dead can dance|host of seraphim,song,Dead Can Dance,The Host of Seraphim,1988,1,1,099,Global Folk / World Fusion / Diaspora Roots,boundary_candidate,v0_1_addition,not_applicable,soundtrack,resolved_with_version_note
song|dead kennedys|california uber alles,song,Dead Kennedys,California Uber Alles,1979,1,1,055,Hardcore Punk / US 80s Hardcore,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dead kennedys|holiday in cambodia,song,Dead Kennedys,Holiday in Cambodia,1980,1,1,055,Hardcore Punk / US 80s Hardcore,core_graph_playable,current_graph,not_applicable,none,resolved
song|dead kennedys|police truck,song,Dead Kennedys,Police Truck,1980,1,1,055,Hardcore Punk / US 80s Hardcore,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dead or alive|you spin me round like a record,song,Dead or Alive,You Spin Me Round (Like a Record),1984,1,1,088,70s-80s Pop Sovereigns,boundary_candidate,pass_c_addition,not_applicable,version_note,resolved_with_version_note
song|dead weather|treat me like your mother,song,The Dead Weather,Treat Me Like Your Mother,2009,1,1,079,Garage Revival / Rock-Is-Back 2000s,boundary_candidate,pass_c_addition,not_applicable,none,resolved
song|deadmau5|strobe,song,Deadmau5,Strobe,2009,1,1,083,EDM / Festival Dance / Big Room / Mainstream Electronic,core_graph_playable,current_graph,not_applicable,none,resolved
song|deafheaven|dream house,song,Deafheaven,Dream House,2013,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,boundary_candidate,current_graph,not_applicable,none,resolved
song|deafheaven|sunbather,song,Deafheaven,Sunbather,2013,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,boundary_candidate,current_graph,not_applicable,same_title,resolved_with_version_note
song|dean jones|being alive,song,Dean Jones,Being Alive,1970,1,1,104,Broadway / Modern Musical Theater,context_candidate,current_graph,not_applicable,none,resolved
song|dean martin|let it snow let it snow let it snow,song,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,1959,1,1,112,Holiday / Christmas / Seasonal Canon,core_graph_playable,pass_c_addition,not_applicable,same_title,resolved_with_version_note
song|dean martin|sway,song,Dean Martin,Sway,1954,1,1,100,Vocal Standards / Crooners / Great American Songbook,core_graph_playable,current_graph,not_applicable,none,resolved
song|dean martin|that s amore,song,Dean Martin,That's Amore,1953,1,1,100,Vocal Standards / Crooners / Great American Songbook,core_graph_playable,current_graph,not_applicable,none,resolved
song|death angel|bored,song,Death Angel,Bored,1987,1,1,062,Thrash Metal / Speed Metal,core_graph_playable,v0_1_addition,not_applicable,none,resolved
song|death cab for cutie|cath,song,Death Cab for Cutie,Cath...,2008,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,resolved_version_identity,resolved_with_version_note
song|death cab for cutie|crooked teeth,song,Death Cab for Cutie,Crooked Teeth,2005,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|death cab for cutie|i will follow you into the dark,song,Death Cab for Cutie,I Will Follow You into the Dark,2005,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,boundary_candidate,current_graph,not_applicable,none,resolved
song|death cab for cutie|new year,song,Death Cab for Cutie,The New Year,2003,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|death cab for cutie|soul meets body,song,Death Cab for Cutie,Soul Meets Body,2005,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,current_graph,not_applicable,none,resolved
song|death cab for cutie|title and registration,song,Death Cab for Cutie,Title and Registration,2003,1,1,077,Emo / Mall Emo / Post-Hardcore Pop,false_nearby_candidate,pass_c_addition,not_applicable,none,resolved
song|death cab for cutie|we looked like giants,song,Death Cab for Cutie,We Looked Like Giants,2003,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|death grips|get got,song,Death Grips,Get Got,2012,1,1,051,Alternative / Experimental / Indie Rap,boundary_candidate,current_graph,not_applicable,none,resolved
song|death grips|guillotine,song,Death Grips,Guillotine,2011,1,1,051,Alternative / Experimental / Indie Rap,boundary_candidate,current_graph,not_applicable,none,resolved
song|death|crystal mountain,song,Death,Crystal Mountain,1995,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,core_graph_playable,current_graph,not_applicable,none,resolved
song|death|lack of comprehension,song,Death,Lack of Comprehension,1991,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,core_graph_playable,current_graph,not_applicable,none,resolved
song|death|pull the plug,song,Death,Pull the Plug,1988,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,core_graph_playable,current_graph,not_applicable,none,resolved
song|death|spirit crusher,song,Death,Spirit Crusher,1998,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|death|zombie ritual,song,Death,Zombie Ritual,1987,1,1,068,Extreme Metal Gateway / Black-Death-Sludge,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|debarge|all this love,song,DeBarge,All This Love,1982,1,1,041,Quiet Storm / Smooth R&B / Adult Soul,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|debarge|time will reveal,song,DeBarge,Time Will Reveal,1983,1,1,041,Quiet Storm / Smooth R&B / Adult Soul,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|decemberists|engine driver,song,The Decemberists,The Engine Driver,2005,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|decemberists|o valencia,song,The Decemberists,O Valencia!,2006,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|decemberists|sons and daughters,song,The Decemberists,Sons & Daughters,2006,1,1,078,Blog Indie / Prestige Indie / 2000s Indie Rock,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|dee clark|raindrops,song,Dee Clark,Raindrops,1961,1,1,006,Early Soul-Pop / R&B Crossover,core_graph_playable,current_graph,not_applicable,none,resolved
song|deep dish|flashdance,song,Deep Dish,Flashdance,2004,1,1,081,House / Chicago / Dance Club Foundations,core_graph_playable,v0_1_addition,not_applicable,none,resolved
song|deep purple|burn,song,Deep Purple,Burn,1974,1,1,017,Hard Rock / Riff Rock / Proto-Metal,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|deep purple|highway star,song,Deep Purple,Highway Star,1972,1,1,017,Hard Rock / Riff Rock / Proto-Metal,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|deep purple|hush,song,Deep Purple,Hush,1968,1,1,014,Heavy Psych / Blues-Rock / Acid Rock,false_nearby_candidate,pass_c_addition,not_applicable,cover,resolved_with_version_note
song|deep purple|smoke on the water,song,Deep Purple,Smoke on the Water,1972,1,1,017,Hard Rock / Riff Rock / Proto-Metal,core_graph_playable,current_graph,not_applicable,none,resolved
song|deerhunter|desire lines,song,Deerhunter,Desire Lines,2010,1,1,073,Shoegaze / Dream Pop / Noise Haze,boundary_candidate,pass_c_addition,not_applicable,none,resolved
song|def leppard|animal,song,Def Leppard,Animal,1987,1,1,063,Glam Metal / Hair Metal / Pop Metal,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|def leppard|armageddon it,song,Def Leppard,Armageddon It,1987,1,1,063,Glam Metal / Hair Metal / Pop Metal,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|def leppard|love bites,song,Def Leppard,Love Bites,1987,1,1,063,Glam Metal / Hair Metal / Pop Metal,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|def leppard|photograph,song,Def Leppard,Photograph,1983,1,1,063,Glam Metal / Hair Metal / Pop Metal,core_graph_playable,current_graph,not_applicable,none,resolved
song|def leppard|pour some sugar on me,song,Def Leppard,Pour Some Sugar on Me,1987,1,1,063,Glam Metal / Hair Metal / Pop Metal,core_graph_playable,current_graph,not_applicable,none,resolved
song|def leppard|rock of ages,song,Def Leppard,Rock of Ages,1983,1,1,063,Glam Metal / Hair Metal / Pop Metal,core_graph_playable,current_graph,not_applicable,none,resolved
song|default|deny,song,Default,Deny,2001,1,1,071,Post-Grunge / Modern Rock Radio,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|default|wasting my time,song,Default,Wasting My Time,2001,1,1,071,Post-Grunge / Modern Rock Radio,core_graph_playable,pass_c_addition,not_applicable,none,resolved
song|deftones|be quiet and drive far away,song,Deftones,Be Quiet and Drive (Far Away),1997,1,1,066,Alt-Metal / Nu-Metal / Rap-Metal,core_graph_playable,pass_c_addition,not_applicable,none,resolved
